UF;Município;Quantitativo;Porcentagem (%);qt_nome_social;qt_deficientes;Data de carga
SP;FERNANDO PRESTES;1017;0,0003;0;8;2024-09-16 15:01:10
SP;FERNANDÓPOLIS;6727;0,0022;0;29;2024-09-16 15:01:10
SP;FERNÃO;417;0,0001;0;3;2024-09-16 15:01:10
SP;FERRAZ DE VASCONCELOS;11268;0,0036;1;122;2024-09-16 15:01:10
SP;FLORA RICA;836;0,0003;0;2;2024-09-16 15:01:10
SP;FLOREAL;715;0,0002;0;14;2024-09-16 15:01:10
SP;FLORÍNEA;803;0,0003;0;2;2024-09-16 15:01:10
SP;FLÓRIDA PAULISTA;1092;0,0004;0;5;2024-09-16 15:01:10
SP;FRANCA;19471;0,0063;0;204;2024-09-16 15:01:10
SP;FRANCISCO MORATO;10231;0,0033;3;153;2024-09-16 15:01:10
SP;FRANCO DA ROCHA;9465;0,0031;2;48;2024-09-16 15:01:10
SP;GABRIEL MONTEIRO;733;0,0002;0;2;2024-09-16 15:01:10
SP;GARÇA;2633;0,0009;0;18;2024-09-16 15:01:10
SP;GASTÃO VIDIGAL;768;0,0002;0;8;2024-09-16 15:01:10
SP;GAVIÃO PEIXOTO;1136;0,0004;0;16;2024-09-16 15:01:10
SP;GENERAL SALGADO;1424;0,0005;0;43;2024-09-16 15:01:10
SP;GETULINA;1061;0,0003;0;5;2024-09-16 15:01:10
SP;GLICÉRIO;699;0,0002;0;10;2024-09-16 15:01:10
SP;GUAIMBÊ;1063;0,0003;0;7;2024-09-16 15:01:10
SP;GUAIÇARA;1282;0,0004;0;10;2024-09-16 15:01:10
SP;GUAPIARA;1634;0,0005;0;7;2024-09-16 15:01:10
SP;GUAPIAÇU;1812;0,0006;0;5;2024-09-16 15:01:10
SP;GUARACI;1458;0,0005;0;12;2024-09-16 15:01:10
SP;GUARANI D'OESTE;604;0,0002;0;1;2024-09-16 15:01:10
SP;GUARANTÃ;1040;0,0003;0;1;2024-09-16 15:01:10
SP;GUARARAPES;1912;0,0006;0;38;2024-09-16 15:01:10
SP;GUARAREMA;2583;0,0008;0;47;2024-09-16 15:01:10
SP;GUARATINGUETÁ;8877;0,0029;0;104;2024-09-16 15:01:10
SP;GUARAÇAÍ;1141;0,0004;0;31;2024-09-16 15:01:10
SP;GUAREÍ;1432;0,0005;0;16;2024-09-16 15:01:10
SP;GUARIBA;2728;0,0009;0;4;2024-09-16 15:01:10
SP;GUARUJÁ;23410;0,0076;1;130;2024-09-16 15:01:10
SP;GUARULHOS;93882;0,0303;13;3125;2024-09-16 15:01:10
SP;GUARÁ;2434;0,0008;1;13;2024-09-16 15:01:10
SP;GUATAPARÁ;1154;0,0004;0;26;2024-09-16 15:01:10
SP;GUAÍRA;4771;0,0015;0;105;2024-09-16 15:01:10
SP;GUZOLÂNDIA;867;0,0003;0;2;2024-09-16 15:01:10
SP;GÁLIA;811;0,0003;1;7;2024-09-16 15:01:10
